"HCP_ID","gender","Age"
21779,"MALE",120
21780,"FEMALE",69
21781,"FEMALE",84
21782,"MALE",120
21783,"MALE",118
21784,"MALE",117
9682,"MALE",120
46230,"MALE",69
9683,"MALE",30
21785,"MALE",48
21786,"MALE",120
21787,"MALE",79
21788,"MALE",31
21789,"MALE",81
14908,"MALE",68
21790,"MALE",119
21791,"MALE",110
1310,"MALE",27
21792,"MALE",49
44161,"MALE",119
2409,"MALE",119
21793,"MALE",88
21794,"MALE",68
9684,"MALE",119
21795,"MALE",31
9685,"MALE",80
8403,"FEMALE",99
3924,"MALE",109
46231,"MALE",32
46232,"MALE",119
21796,"MALE",110
21797,"MALE",89
5742,"MALE",120
9686,"MALE",119
21798,"MALE",109
45466,"FEMALE",108
21799,"FEMALE",27
21800,"MALE",109
21801,"MALE",119
9687,"MALE",78
21802,"MALE",118
21803,"MALE",119
21804,"MALE",59
9688,"MALE",119
21805,"MALE",118
21806,"MALE",111
14909,"FEMALE",79
13287,"FEMALE",68
21807,"MALE",87
21808,"MALE",30
21809,"MALE",118
3471,"MALE",89
13618,"MALE",121
2575,"MALE",39
21810,"MALE",121
21811,"MALE",89
21812,"MALE",70
21813,"MALE",99
21814,"MALE",27
14910,"MALE",28
21815,"MALE",33
21816,"MALE",90
21817,"FEMALE",30
21818,"MALE",60
7278,"MALE",100
21819,"MALE",51
21820,"MALE",108
7783,"MALE",29
21821,"MALE",99
21822,"MALE",32
6508,"MALE",118
44162,"MALE",119
21823,"FEMALE",109
21824,"FEMALE",40
4906,"FEMALE",90
21825,"MALE",79
21826,"MALE",33
7164,"FEMALE",24
21827,"MALE",109
21828,"MALE",77
11669,"MALE",98
21829,"MALE",41
21830,"MALE",89
21831,"MALE",108
7343,"MALE",33
21832,"MALE",100
21833,"FEMALE",118
13288,"FEMALE",119
542,"MALE",33
14911,"MALE",89
11670,"FEMALE",119
21834,"FEMALE",78
3754,"MALE",60
3761,"MALE",108
14192,"FEMALE",59
46233,"FEMALE",53
21835,"MALE",107
44163,"MALE",109
21836,"MALE",100
21837,"MALE",118
21838,"MALE",119
14912,"MALE",100
44164,"MALE",119
21839,"MALE",79
21840,"MALE",119
83,"MALE",119
21841,"MALE",49
21842,"MALE",118
21843,"MALE",27
21844,"MALE",68
3401,"MALE",89
11671,"MALE",119
21845,"FEMALE",100
146,"MALE",110
21846,"MALE",79
21847,"MALE",112
21848,"MALE",119
6081,"MALE",119
21849,"MALE",69
14913,"MALE",78
9314,"FEMALE",90
11672,"FEMALE",118
21850,"FEMALE",40
21851,"MALE",109
21852,"MALE",30
44165,"MALE",98
21853,"MALE",109
21854,"MALE",110
1206,"MALE",110
21855,"MALE",119
11673,"MALE",107
21856,"FEMALE",77
44166,"MALE",70
21857,"FEMALE",118
772,"FEMALE",108
21858,"MALE",100
21859,"FEMALE",108
14193,"FEMALE",109
4879,"MALE",67
6189,"MALE",68
21860,"MALE",88
45467,"FEMALE",98
5147,"MALE",31
6024,"MALE",110
4575,"FEMALE",82
2253,"MALE",120
21861,"FEMALE",119
21862,"MALE",48
21863,"FEMALE",117
45468,"MALE",110
21864,"MALE",33
21865,"FEMALE",117
21866,"FEMALE",89
4166,"MALE",120
21867,"MALE",120
21868,"MALE",110
14914,"MALE",47
8315,"MALE",108
3195,"MALE",118
21869,"MALE",117
21870,"MALE",35
4176,"MALE",30
6443,"MALE",79
21871,"MALE",38
21872,"MALE",119
9689,"MALE",90
2001,"MALE",39
21873,"MALE",49
21874,"FEMALE",73
11674,"FEMALE",59
2653,"FEMALE",88
21875,"MALE",98
21876,"FEMALE",29
7408,"MALE",109
21877,"MALE",40
21878,"FEMALE",108
14194,"MALE",110
21879,"MALE",90
21880,"MALE",69
7391,"MALE",119
8678,"MALE",89
44167,"FEMALE",49
21881,"MALE",108
21882,"MALE",50
2747,"MALE",38
21883,"MALE",108
21884,"FEMALE",29
21885,"FEMALE",99
21886,"FEMALE",109
21887,"FEMALE",27
21888,"FEMALE",113
21889,"FEMALE",117
21890,"MALE",38
43746,"FEMALE",27
21891,"FEMALE",68
21892,"FEMALE",87
21893,"FEMALE",70
21894,"MALE",57
8825,"FEMALE",25
21895,"MALE",28
21896,"MALE",100
21897,"FEMALE",23
21898,"MALE",102
44168,"MALE",41
21899,"FEMALE",49
21900,"FEMALE",117
11675,"MALE",117
6430,"MALE",114
21901,"MALE",27
21902,"FEMALE",91
21903,"MALE",87
11676,"MALE",67
14915,"FEMALE",87
21904,"FEMALE",57
21905,"FEMALE",118
14195,"FEMALE",55
21906,"MALE",97
21907,"MALE",77
4206,"MALE",120
4579,"MALE",57
21908,"FEMALE",115
21909,"FEMALE",120
21910,"MALE",77
21911,"FEMALE",87
21912,"FEMALE",76
21913,"FEMALE",27
7645,"FEMALE",40
44169,"MALE",97
21914,"FEMALE",28
1531,"FEMALE",62
21915,"MALE",27
21916,"FEMALE",119
21917,"MALE",120
14196,"MALE",29
21918,"FEMALE",119
21919,"MALE",100
21920,"MALE",99
21921,"MALE",98
21922,"MALE",109
7304,"MALE",110
21923,"MALE",119
4094,"MALE",110
21924,"MALE",30
21925,"MALE",109
21926,"MALE",33
21927,"FEMALE",23
13619,"FEMALE",79
21928,"MALE",119
3026,"MALE",69
16328,"MALE",98
21929,"MALE",111
4816,"MALE",119
9690,"MALE",119
21930,"MALE",35
21931,"MALE",120
21932,"MALE",32
21933,"MALE",79
45469,"MALE",78
11677,"MALE",28
44170,"MALE",88
21934,"MALE",27
45470,"MALE",99
45471,"FEMALE",120
21935,"MALE",108
21936,"MALE",109
21937,"MALE",79
5649,"MALE",69
21938,"FEMALE",108
13289,"MALE",110
3940,"FEMALE",68
21939,"MALE",29
21940,"FEMALE",108
21941,"MALE",119
448,"FEMALE",118
21942,"MALE",118
21943,"MALE",68
1738,"MALE",30
21944,"MALE",109
4904,"MALE",118
21945,"MALE",120
21946,"FEMALE",118
21947,"MALE",68
21948,"MALE",60
9691,"MALE",80
21949,"MALE",33
21950,"MALE",27
21951,"MALE",48
21952,"MALE",37
21953,"MALE",77
14916,"MALE",99
6533,"MALE",99
232,"MALE",119
2066,"MALE",119
14917,"MALE",70
21954,"MALE",98
878,"MALE",34
14918,"FEMALE",49
21955,"FEMALE",108
21956,"MALE",28
21957,"MALE",108
21958,"FEMALE",27
21959,"FEMALE",118
1380,"FEMALE",118
21960,"MALE",108
21961,"FEMALE",90
8038,"FEMALE",39
11678,"MALE",82
21962,"MALE",120
21963,"MALE",68
21964,"MALE",98
21965,"MALE",119
21966,"MALE",88
21967,"FEMALE",108
1679,"MALE",118
21968,"MALE",118
21969,"FEMALE",100
6,"MALE",78
11679,"FEMALE",35
21970,"MALE",49
21971,"FEMALE",98
14919,"FEMALE",109
21972,"MALE",78
44171,"MALE",31
21973,"FEMALE",32
21974,"FEMALE",69
21975,"MALE",118
21976,"MALE",90
21977,"MALE",32
21978,"MALE",88
21979,"FEMALE",108
7212,"FEMALE",118
45472,"FEMALE",118
21980,"MALE",30
14920,"MALE",119
21981,"MALE",109
21982,"MALE",119
21983,"MALE",110
9692,"MALE",120
21984,"MALE",78
21985,"FEMALE",118
21986,"MALE",79
44172,"FEMALE",119
21987,"FEMALE",118
14921,"FEMALE",99
21988,"FEMALE",98
13620,"MALE",119
21989,"MALE",33
21990,"MALE",88
21991,"MALE",30
21992,"MALE",118
7959,"MALE",80
9693,"MALE",118
21993,"MALE",109
21994,"MALE",88
14922,"MALE",118
21995,"MALE",88
46234,"MALE",108
21996,"MALE",120
21997,"MALE",28
21998,"MALE",60
21999,"MALE",109
14923,"MALE",78
22000,"MALE",58
22001,"MALE",78
22002,"MALE",59
9694,"MALE",90
22003,"MALE",89
22004,"MALE",34
22005,"MALE",121
22006,"MALE",107
22007,"MALE",100
22008,"FEMALE",59
14924,"MALE",78
22009,"MALE",110
11680,"MALE",108
22010,"MALE",110
22011,"FEMALE",116
22012,"MALE",79
4451,"MALE",38
22013,"MALE",119
22014,"MALE",118
22015,"FEMALE",29
22016,"MALE",118
2869,"MALE",120
22017,"MALE",89
6087,"MALE",69
22018,"FEMALE",69
22019,"MALE",99
22020,"MALE",38
22021,"MALE",58
11681,"MALE",120
11682,"MALE",109
13290,"FEMALE",120
22022,"FEMALE",29
14925,"MALE",80
22023,"FEMALE",108
22024,"MALE",119
22025,"FEMALE",67
22026,"MALE",89
22027,"MALE",59
44173,"MALE",100
22028,"MALE",119
22029,"FEMALE",99
4989,"MALE",118
22030,"FEMALE",29
22031,"MALE",120
22032,"MALE",32
7427,"MALE",70
13621,"MALE",30
9695,"FEMALE",120
9696,"MALE",68
22033,"MALE",80
22034,"MALE",34
22035,"FEMALE",88
22036,"MALE",109
22037,"MALE",108
22038,"MALE",29
9018,"FEMALE",99
1518,"MALE",34
6295,"MALE",90
5402,"MALE",79
22039,"MALE",120
22040,"MALE",79
22041,"FEMALE",68
22042,"MALE",69
8399,"MALE",22
13622,"MALE",109
22043,"MALE",108
22044,"FEMALE",120
22045,"MALE",79
3478,"MALE",80
9697,"MALE",109
22046,"MALE",119
22047,"FEMALE",118
22048,"MALE",119
22049,"MALE",118
22050,"MALE",33
4074,"MALE",119
3375,"FEMALE",34
22051,"MALE",118
9698,"MALE",120
9699,"MALE",118
22052,"MALE",119
11683,"FEMALE",69
22053,"FEMALE",119
14926,"FEMALE",109
13291,"MALE",117
22054,"MALE",68
22055,"MALE",31
9700,"MALE",110
5371,"MALE",108
22056,"MALE",111
22057,"FEMALE",68
16329,"MALE",90
4338,"MALE",110
22058,"FEMALE",33
22059,"MALE",60
22060,"MALE",69
1156,"FEMALE",24
14927,"MALE",37
22061,"MALE",117
22062,"MALE",120
22063,"FEMALE",37
1907,"MALE",98
22064,"MALE",32
22065,"MALE",31
22066,"MALE",88
22067,"MALE",32
22068,"MALE",31
44174,"MALE",119
1558,"MALE",108
22069,"FEMALE",43
22070,"MALE",79
44175,"MALE",29
44176,"FEMALE",59
22071,"FEMALE",68
13623,"MALE",27
22072,"MALE",117
22073,"MALE",29
22074,"MALE",49
13624,"MALE",78
2537,"FEMALE",117
9701,"MALE",120
11684,"MALE",89
22075,"MALE",119
22076,"MALE",78
22077,"FEMALE",69
22078,"MALE",110
11685,"MALE",119
13625,"MALE",78
11686,"MALE",89
22079,"FEMALE",118
22080,"MALE",120
46235,"MALE",119
11687,"FEMALE",108
14928,"MALE",29
14929,"MALE",109
22081,"MALE",80
1746,"MALE",33
3083,"MALE",89
14930,"MALE",89
22082,"FEMALE",68
22083,"MALE",89
9156,"MALE",120
11688,"FEMALE",59
22084,"MALE",109
5231,"MALE",120
22085,"MALE",110
14197,"FEMALE",100
1563,"MALE",110
7379,"MALE",39
4046,"MALE",38
22086,"MALE",99
2360,"MALE",89
22087,"MALE",81
22088,"MALE",79
5883,"MALE",120
22089,"MALE",119
8978,"FEMALE",61
22090,"MALE",40
7641,"MALE",120
22091,"MALE",50
22092,"MALE",39
3880,"MALE",119
22093,"MALE",89
22094,"FEMALE",119
22095,"FEMALE",39
22096,"MALE",80
7,"MALE",38
22097,"MALE",97
22098,"MALE",59
5251,"MALE",118
11689,"MALE",49
22099,"MALE",120
22100,"MALE",78
22101,"MALE",88
3,"MALE",70
22102,"MALE",29
456,"FEMALE",99
22103,"MALE",110
22104,"MALE",116
11690,"MALE",98
22105,"MALE",120
7295,"MALE",29
9702,"MALE",108
22106,"MALE",108
22107,"FEMALE",101
2378,"MALE",69
282,"MALE",121
22108,"FEMALE",88
22109,"FEMALE",49
22110,"MALE",33
8858,"MALE",79
22111,"MALE",34
22112,"MALE",30
22113,"MALE",32
22114,"MALE",109
14198,"MALE",25
22115,"MALE",111
7984,"MALE",40
22116,"MALE",109
11691,"MALE",59
22117,"MALE",120
22118,"MALE",90
22119,"MALE",119
22120,"FEMALE",37
22121,"MALE",33
22122,"MALE",49
22123,"FEMALE",119
3525,"MALE",89
14199,"MALE",69
3455,"MALE",89
16330,"MALE",88
44177,"FEMALE",109
22124,"MALE",32
22125,"FEMALE",95
22126,"MALE",97
22127,"FEMALE",28
45473,"MALE",41
45474,"MALE",119
22128,"FEMALE",33
22129,"MALE",109
46236,"MALE",28
22130,"MALE",34
8774,"MALE",91
7487,"MALE",120
45475,"MALE",110
22131,"MALE",109
22132,"MALE",34
140,"MALE",99
22133,"MALE",119
22134,"MALE",99
22135,"MALE",118
22136,"MALE",78
13292,"FEMALE",110
13626,"MALE",108
45476,"MALE",79
11692,"FEMALE",78
22137,"FEMALE",30
22138,"FEMALE",48
8640,"MALE",118
22139,"FEMALE",88
22140,"MALE",89
3904,"MALE",119
22141,"MALE",79
22142,"MALE",119
2806,"MALE",70
22143,"FEMALE",45
22144,"MALE",118
22145,"MALE",110
22146,"MALE",119
22147,"FEMALE",32
22148,"MALE",100
4843,"MALE",108
22149,"MALE",60
22150,"FEMALE",88
44178,"MALE",108
22151,"MALE",118
3413,"FEMALE",89
22152,"MALE",29
22153,"MALE",70
22154,"MALE",40
9703,"MALE",39
22155,"MALE",97
11693,"MALE",59
22156,"MALE",34
22157,"FEMALE",119
22158,"FEMALE",69
22159,"MALE",108
22160,"MALE",49
22161,"MALE",27
22162,"MALE",81
22163,"FEMALE",67
14931,"MALE",40
22164,"MALE",90
22165,"MALE",49
22166,"FEMALE",31
22167,"MALE",119
22168,"MALE",119
22169,"FEMALE",109
1808,"MALE",88
22170,"MALE",68
22171,"MALE",69
22172,"MALE",40
9111,"MALE",39
45477,"MALE",59
22173,"FEMALE",119
7962,"FEMALE",119
22174,"FEMALE",78
22175,"FEMALE",119
22176,"MALE",39
22177,"MALE",108
22178,"FEMALE",27
22179,"MALE",60
22180,"MALE",99
16331,"MALE",119
11694,"MALE",119
9704,"MALE",81
9705,"MALE",80
22181,"MALE",110
22182,"MALE",32
11695,"MALE",68
6163,"MALE",69
22183,"FEMALE",101
22184,"MALE",80
22185,"FEMALE",109
2952,"MALE",119
22186,"MALE",89
1058,"MALE",88
9315,"MALE",100
11696,"FEMALE",27
22187,"MALE",68
22188,"MALE",27
22189,"MALE",24
22190,"FEMALE",23
2425,"MALE",27
2580,"MALE",110
22191,"MALE",97
9706,"MALE",77
22192,"MALE",77
22193,"FEMALE",38
5228,"MALE",101
22194,"FEMALE",99
22195,"FEMALE",24
3653,"MALE",77
2055,"FEMALE",38
22196,"FEMALE",56
22197,"MALE",27
22198,"MALE",99
44179,"FEMALE",80
22199,"MALE",67
22200,"MALE",111
649,"MALE",28
22201,"MALE",27
22202,"MALE",69
22203,"MALE",57
22204,"MALE",27
5123,"MALE",27
22205,"FEMALE",120
44180,"FEMALE",87
22206,"FEMALE",75
9707,"MALE",118
22207,"MALE",32
9708,"MALE",68
50,"FEMALE",107
9709,"MALE",29
14932,"MALE",35
22208,"FEMALE",109
11697,"FEMALE",87
22209,"MALE",27
4707,"FEMALE",22
22210,"FEMALE",117
11698,"FEMALE",117
22211,"MALE",107
8292,"FEMALE",108
22212,"FEMALE",26
22213,"MALE",23
22214,"FEMALE",69
5830,"MALE",27
44181,"FEMALE",65
22215,"MALE",121
22216,"MALE",27
11699,"FEMALE",107
14200,"FEMALE",77
22217,"MALE",78
4865,"MALE",27
22218,"FEMALE",37
6482,"FEMALE",108
9710,"MALE",27
9136,"MALE",117
4479,"FEMALE",23
22219,"MALE",47
46237,"FEMALE",22
22220,"FEMALE",27
2307,"FEMALE",98
2821,"FEMALE",63
22221,"FEMALE",104
16332,"FEMALE",109
22222,"MALE",88
22223,"MALE",118
22224,"FEMALE",32
22225,"MALE",118
22226,"MALE",119
22227,"MALE",121
14933,"MALE",89
1829,"MALE",90
22228,"MALE",119
22229,"FEMALE",29
22230,"MALE",108
11700,"MALE",68
11701,"FEMALE",87
14201,"FEMALE",30
6827,"MALE",119
22231,"MALE",34
14934,"MALE",118
22232,"MALE",27
14935,"MALE",118
22233,"MALE",33
44182,"FEMALE",95
22234,"MALE",33
14202,"FEMALE",88
45478,"MALE",118
22235,"MALE",118
44183,"FEMALE",31
14936,"MALE",33
22236,"FEMALE",99
11702,"FEMALE",108
3180,"MALE",79
22237,"MALE",119
22238,"FEMALE",109
7665,"MALE",110
11703,"FEMALE",119
22239,"MALE",89
14937,"MALE",108
14938,"MALE",111
22240,"MALE",108
22241,"MALE",30
5946,"MALE",119
22242,"FEMALE",33
8823,"MALE",98
6172,"MALE",98
22243,"MALE",120
4853,"MALE",70
2972,"MALE",118
9711,"MALE",70
22244,"MALE",60
5437,"MALE",120
22245,"MALE",51
14939,"MALE",88
3800,"MALE",121
6868,"MALE",88
22246,"MALE",110
22247,"FEMALE",97
22248,"MALE",38
14940,"MALE",78
22249,"MALE",99
22250,"MALE",110
22251,"FEMALE",30
22252,"MALE",99
22253,"MALE",70
22254,"FEMALE",76
9712,"MALE",120
22255,"FEMALE",38
22256,"MALE",31
14941,"MALE",119
11704,"MALE",88
22257,"FEMALE",58
14942,"MALE",30
22258,"MALE",71
22259,"MALE",50
22260,"FEMALE",81
6208,"MALE",120
22261,"FEMALE",109
44184,"FEMALE",79
3926,"MALE",78
2288,"MALE",119
14943,"MALE",60
9713,"MALE",119
22262,"MALE",100
9714,"MALE",108
8602,"MALE",70
22263,"MALE",98
44185,"MALE",89
16333,"MALE",118
22264,"MALE",30
22265,"FEMALE",119
22266,"MALE",89
14944,"MALE",98
7725,"FEMALE",119
22267,"MALE",89
22268,"MALE",119
22269,"MALE",118
22270,"FEMALE",117
22271,"MALE",80
22272,"MALE",30
44186,"MALE",120
22273,"FEMALE",118
2631,"MALE",110
13293,"MALE",118
22274,"FEMALE",98
8685,"MALE",88
22275,"MALE",89
7034,"FEMALE",67
22276,"MALE",88
9715,"MALE",69
22277,"MALE",99
14945,"MALE",34
5060,"MALE",88
22278,"MALE",48
22279,"MALE",118
22280,"MALE",79
22281,"MALE",90
289,"MALE",80
22282,"MALE",118
2416,"MALE",70
22283,"MALE",119
22284,"MALE",68
11705,"FEMALE",69
22285,"FEMALE",88
22286,"MALE",98
11706,"MALE",51
22287,"MALE",72
14946,"MALE",119
395,"MALE",118
22288,"MALE",118
14203,"MALE",89
6288,"MALE",110
22289,"MALE",36
22290,"FEMALE",37
16334,"MALE",108
22291,"FEMALE",109
44187,"MALE",120
22292,"MALE",109
44188,"FEMALE",119
6106,"MALE",118
2762,"MALE",89
9716,"MALE",119
3131,"MALE",111
22293,"MALE",60
1474,"FEMALE",32
1904,"MALE",108
22294,"MALE",120
22295,"MALE",109
22296,"MALE",118
22297,"MALE",120
9717,"MALE",88
22298,"MALE",34
8368,"MALE",110
22299,"MALE",31
22300,"MALE",119
8910,"MALE",30
13627,"MALE",29
22301,"MALE",109
16335,"MALE",58
22302,"MALE",110
9718,"MALE",119
22303,"MALE",118
22304,"MALE",109
9719,"MALE",109
22305,"MALE",98
625,"MALE",32
22306,"MALE",108
22307,"MALE",110
9720,"MALE",120
22308,"MALE",34
22309,"MALE",59
335,"MALE",38
2690,"FEMALE",34
7686,"MALE",33
14204,"MALE",120
22310,"MALE",31
22311,"MALE",23
13294,"MALE",51
22312,"FEMALE",68
22313,"MALE",80
22314,"MALE",30
22315,"MALE",78
2532,"MALE",27
22316,"MALE",98
14205,"MALE",110
8478,"MALE",38
9721,"MALE",50
22317,"MALE",102
22318,"MALE",100
22319,"FEMALE",68
22320,"MALE",120
22321,"MALE",108
7159,"FEMALE",78
22322,"MALE",118
7908,"MALE",121
22323,"MALE",29
22324,"MALE",58
1850,"MALE",119
4362,"FEMALE",118
22325,"MALE",98
22326,"MALE",118
22327,"FEMALE",62
22328,"FEMALE",108
14947,"MALE",119
9722,"MALE",80
7439,"MALE",48
11707,"FEMALE",96
22329,"MALE",28
22330,"FEMALE",23
22331,"FEMALE",118
9723,"MALE",119
16336,"MALE",38
22332,"FEMALE",88
22333,"FEMALE",79
22334,"MALE",69
13628,"FEMALE",50
22335,"MALE",109
9170,"FEMALE",119
22336,"FEMALE",33
22337,"FEMALE",68
22338,"FEMALE",30
22339,"MALE",120
14948,"FEMALE",117
22340,"FEMALE",108
22341,"MALE",31
8546,"FEMALE",49
14949,"FEMALE",118
22342,"FEMALE",118
22343,"MALE",68
44189,"MALE",121
22344,"MALE",98
3292,"MALE",33
5707,"MALE",60
14950,"MALE",69
4884,"MALE",31
22345,"FEMALE",89
22346,"MALE",27
22347,"MALE",118
45479,"FEMALE",33
1930,"MALE",79
22348,"FEMALE",109
22349,"MALE",79
13295,"MALE",89
22350,"MALE",51
22351,"MALE",109
22352,"MALE",108
22353,"MALE",27
22354,"FEMALE",99
22355,"MALE",33
8669,"MALE",119
9724,"MALE",118
11708,"MALE",110
9725,"MALE",81
3357,"MALE",110
22356,"MALE",119
22357,"MALE",25
22358,"MALE",117
13296,"MALE",107
44190,"MALE",40
22359,"FEMALE",118
22360,"MALE",68
22361,"MALE",30
9726,"MALE",111
45480,"FEMALE",68
22362,"MALE",32
22363,"FEMALE",29
14951,"MALE",119
22364,"MALE",99
22365,"MALE",70
22366,"MALE",63
22367,"MALE",109
9727,"MALE",110
22368,"MALE",79
19,"MALE",118
22369,"FEMALE",68
13629,"MALE",88
22370,"MALE",33
9728,"MALE",120
22371,"MALE",118
22372,"FEMALE",95
6667,"MALE",108
6610,"MALE",109
22373,"MALE",59
9729,"MALE",121
22374,"MALE",118
1633,"FEMALE",98
7514,"MALE",118
22375,"MALE",30
6909,"MALE",119
11709,"MALE",33
9730,"MALE",109
22376,"MALE",78
9731,"MALE",38
22377,"FEMALE",31
22378,"MALE",89
6753,"MALE",110
9732,"MALE",119
897,"MALE",89
22379,"FEMALE",28
1325,"FEMALE",68
8224,"MALE",34
8135,"MALE",121
2266,"FEMALE",119
22380,"MALE",99
22381,"FEMALE",89
22382,"MALE",30
22383,"MALE",70
22384,"MALE",99
43747,"MALE",69
43748,"MALE",108
22385,"MALE",115
22386,"MALE",68
22387,"MALE",88
22388,"FEMALE",31
44191,"FEMALE",109
22389,"MALE",119
22390,"MALE",119
22391,"MALE",118
22392,"FEMALE",119
9733,"MALE",49
22393,"MALE",109
22394,"MALE",99
7305,"MALE",68
14952,"MALE",118
11710,"FEMALE",89
22395,"MALE",31
9734,"MALE",109
22396,"MALE",80
6979,"MALE",109
22397,"MALE",110
45481,"FEMALE",109
7803,"MALE",119
22398,"MALE",28
22399,"MALE",50
44192,"MALE",32
11711,"MALE",29
5434,"MALE",118
22400,"MALE",50
16337,"MALE",69
22401,"MALE",97
22402,"FEMALE",82
22403,"MALE",32
22404,"MALE",60
7899,"MALE",60
22405,"MALE",120
44193,"MALE",69
14206,"MALE",49
22406,"FEMALE",108
22407,"MALE",120
22408,"MALE",120
22409,"FEMALE",83
7338,"MALE",30
22410,"MALE",120
22411,"FEMALE",60
22412,"MALE",89
22413,"MALE",119
22414,"MALE",80
13630,"MALE",69
44194,"MALE",49
22415,"MALE",49
9735,"MALE",98
22416,"MALE",33
22417,"MALE",34
22418,"FEMALE",99
22419,"MALE",33
44195,"MALE",121
22420,"FEMALE",29
11712,"FEMALE",35
8484,"FEMALE",99
22421,"MALE",87
44196,"MALE",121
22422,"FEMALE",119
45482,"MALE",79
561,"MALE",98
14207,"FEMALE",80
22423,"MALE",48
22424,"MALE",102
14953,"MALE",39
22425,"FEMALE",23
22426,"MALE",59
22427,"MALE",59
22428,"MALE",120
22429,"FEMALE",68
22430,"MALE",90
22431,"MALE",120
22432,"MALE",98
3774,"FEMALE",30
22433,"MALE",60
22434,"MALE",58
22435,"MALE",120
22436,"MALE",31
22437,"MALE",90
11713,"FEMALE",88
22438,"MALE",120
16338,"FEMALE",100
22439,"MALE",59
5234,"MALE",111
22440,"MALE",88
8609,"FEMALE",78
22441,"MALE",59
22442,"MALE",89
22443,"MALE",120
45483,"MALE",98
22444,"MALE",29
8160,"MALE",120
7081,"MALE",120
9736,"MALE",120
22445,"FEMALE",120
22446,"FEMALE",59
14954,"MALE",100
5855,"MALE",119
16339,"MALE",79
22447,"FEMALE",73
22448,"MALE",119
5109,"FEMALE",31
22449,"FEMALE",27
3109,"FEMALE",50
5286,"MALE",50
22450,"FEMALE",90
14955,"MALE",48
22451,"FEMALE",27
22452,"MALE",109
45484,"MALE",70
5916,"MALE",87
22453,"MALE",68
22454,"FEMALE",48
8154,"MALE",120
22455,"FEMALE",118
22456,"MALE",32
22457,"MALE",90
13631,"FEMALE",118
11714,"FEMALE",38
14208,"FEMALE",79
8539,"MALE",29
22458,"MALE",98
22459,"FEMALE",118
22460,"MALE",120
22461,"FEMALE",69
22462,"FEMALE",27
22463,"MALE",98
14956,"FEMALE",32
6384,"MALE",88
22464,"MALE",68
22465,"MALE",98
22466,"FEMALE",69
22467,"MALE",97
4215,"MALE",69
45485,"MALE",60
6913,"MALE",120
14209,"MALE",110
22468,"FEMALE",109
22469,"MALE",120
22470,"MALE",108
22471,"MALE",99
5200,"FEMALE",31
3621,"FEMALE",40
22472,"FEMALE",36
8222,"MALE",120
45486,"FEMALE",110
22473,"MALE",108
5944,"MALE",109
22474,"MALE",80
8127,"MALE",68
546,"MALE",32
1752,"FEMALE",69
22475,"FEMALE",80
22476,"MALE",60
3656,"MALE",119
22477,"MALE",40
45487,"FEMALE",57
4117,"MALE",110
43749,"FEMALE",109
7320,"MALE",118
7643,"MALE",80
22478,"MALE",34
9737,"FEMALE",40
22479,"MALE",109
2047,"MALE",31
22480,"MALE",120
22481,"MALE",100
22482,"MALE",39
11715,"MALE",71
22483,"FEMALE",27
22484,"FEMALE",88
22485,"MALE",109
22486,"FEMALE",72
